species,part,weight
BAER,cone_base_green,316.93266666666665
BAER,cone_base_brown,360.7646153846154
BAER,cone_green,5910.917021276595
BAER,cone_brown,53443.57142857143
BAER,cone_brown_no_expanded_follicles,5800.792307692308
BAER,cone_aborted,264.1333333333333
BAER,bud_tiny,2.8680555555555554
BAER,bud_small,3.697794117647059
BAER,bud_mid,6.029885057471264
BAER,bud_big,7.045289256198347
BAER,bud_just_opening,9.542572614107884
BAER,flower_petals,6.852
BAER,flower_style,4.508730158730159
BAER,flower_stigma,1.5266666666666668
BAER,finished_flower_stigma,9.67
BAER,fruit_just_starting,200.70999999999998
BAER,fruit_young,560.9818181818182
BAER,fruit_large_immature,1126.27
BAER,seed_pod,60.65595995692308
BAER,seed,19.11761318309859
BAER,seed_aborted,46.475
BOLE,bud_tiny,1.518018018018018
BOLE,bud_small,3.2146175637393766
BOLE,bud_mid,6.0118766066838045
BOLE,bud_big,8.704804177545693
BOLE,pedicel,1.5787734602061856
BOLE,flower_petals,4.993009222709183
BOLE,late_flower_petals,8.25
BOLE,flower_calyx,5.9839311695106385
BOLE,finished_flower,4.9325
BOLE,finished_flower_stigma,0.3524358974358975
BOLE,late_finished_flower,6.925000000000001
BOLE,fruit_just_starting,1.240625
BOLE,fruit_young,2.7566037735849056
BOLE,fruit_large_immature,5.5
BOLE,seed_pod,6.185714285714285
BOLE,seed,5.747916666666667
COER,inflorescence_bud_tiny,3.1328666666666667
COER,inflorescence_bud_mid,9.488888888888889
COER,inflorescence_stalk,11.084615384615384
COER,bud_big,0.772093023255814
COER,inflorescence_stalk_in_fruit,22.05526315789474
COER,inflorescence_stalk_in_fruit_large,39.885714285714286
COER,inflorescence_stalk_in_fruit_very_large,50.36363636363637
COER,flower_petals,0.8115942028985508
COER,flower_stigma,0.353
COER,finished_flower,0.8320000000000001
COER,fruit_just_starting,1.17625
COER,bract_fruit,0.83215859030837
COER,fruit_young,0.911111111111111
COER,fruit_large_immature,1.9134831460674158
COER,fruit_mature,2.0582845528455285
EPMI,bud_tiny,0.19908641035401597
EPMI,bud_mid,0.6242361075799482
EPMI,bud_big,1.169327731092437
EPMI,flower_petals,0.6292517006802721
EPMI,flower_calyx,0.7371428571428572
EPMI,finished_flower,0.8759999999999999
EPMI,fruit_young,1.0442857142857143
EPMI,fruit_large_immature,1.2437956204379563
EPMI,seed_pod,1.1401938163359484
EPMI,seed,0.0205015503875969
GRBU,inflorescence_bud_small,9.183666666666666
GRBU,inflorescence_stalk,17.6
GRBU,bud_tiny,2.0290640394088673
GRBU,bud_small,3.2253333333333334
GRBU,bud_mid,5.428333333333333
GRBU,bud_big,8.922631578947367
GRBU,flower_petals,6.503389830508475
GRBU,flower_stigma,10.792173913043477
GRBU,finished_flower_stigma,12.483720930232558
GRBU,fruit_just_starting,13.4425
GRBU,fruit_young,22.55263157894737
GRBU,pedicel,13.257166666666667
GRBU,fruit_large_immature,73.60967741935484
GRBU,seed_pod,164.02096774193546
GRBU,seed,53.449090909090906
GRBU,seed_aborted,25.104
GRSP,inflorescence_bud_small,4.864347826086957
GRSP,inflorescence_stalk,7.319026217228465
GRSP,bud_tiny,0.4124414715719063
GRSP,inflorescence_stalk_in_fruit,10.251351351351351
GRSP,bud_small,1.1499598393574297
GRSP,bud_mid,2.0754312354312354
GRSP,bud_big,4.337295081967213
GRSP,bud_just_opening,7.625
GRSP,flower_petals,5.290217391304347
GRSP,flower_stigma,4.150955414012739
GRSP,finished_flower_stigma,4.196078431372549
GRSP,fruit_just_starting,6.233333333333333
GRSP,fruit_young,9.692857142857141
GRSP,pedicel,5.442375
GRSP,fruit_large_immature,55.104651162790695
GRSP,seed_pod,93.23157894736842
GRSP,seed_aborted,8.913333333333332
GRSP,seed,23.494594594594595
HATE,inflorescence_bud_tiny,3.6633333333333336
HATE,inflorescence_bud_small,4.115508021390374
HATE,inflorescence_bud_mid,7.81640625
HATE,inflorescence_bud_big_bracts,8.160869565217391
HATE,inflorescence_bud_big_flowers,5.633333333333333
HATE,flower_petals,7.891515156250059
HATE,flower_stigma,6.275495499260792
HATE,finished_flower_stigma,1.365909090909091
HATE,fruit_just_starting,28.55181818181818
HATE,fruit_young,51.413333333333334
HATE,fruit_large_immature,176.6553846153846
HATE,fruit_aborted,102.6
HATE,seed_pod,369.58627358490565
HATE,seed_immature,5.092191780821918
HATE,seed_aborted,5.648645161290323
HATE,seed,12.670260869565217
HEPU,bud_small,2.834375
HEPU,bud_big,3.1294117647058823
HEPU,flower_petals,2.5060874704444442
HEPU,flower_calyx,2.2283836138507462
HEPU,flower_calyx_aborting,2.172881355932203
HEPU,fruit_aborted,0.7376538461538461
HEPU,finished_flower,2.7470588235294118
HEPU,finished_flower_aborting,2.7470588235294118
HEPU,calyx_aborted_fruit,NA
HEPU,calyx_fruit,3.105891049851485
HEPU,fruit_young,0.46283190894392523
HEPU,fruit_young_aborting,0.46283190894392523
HEPU,fruit_large_immature,0.6577980707155964
HEPU,fruit_large_immature_aborting,0.6577980707155964
HEPU,fruit_mature,0.788235294117647
LEES,bud_tiny,0.6370785966615701
LEES,bud_mid,1.096875
LEES,bud_aborted,0.7846153846153846
LEES,bud_big,1.339254312870502
LEES,flower_petals,0.5825174825174825
LEES,flower_calyx,0.8991228070175439
LEES,finished_flower,1.1115702479338843
LEES,fruit_just_starting,1.239766081871345
LEES,fruit_young,2.179032258064516
LEES,calyx_fruit,0.812280701754386
LEES,fruit_large_immature,3.2724637681159416
LEES,fruit_aborted,2.3144067796610166
LEES,fruit_mature,3.8712025316455696
PELA,bud_small,8.082142857142857
PELA,bud_mid,12.870833333333332
PELA,bud_big,16.77058823529412
PELA,flower_petals,13.873913043478263
PELA,pedicel,2.650403587443946
PELA,flower_stigma,1.5066666666666668
PELA,finished_flower_stigma,1.8519480519480518
PELA,fruit_just_starting,2.448968253968254
PELA,fruit_young,7.140084033613445
PELA,fruit_large_immature,118.6736147757256
PELA,seed,121.02954545454546
PELA,seed_pod,167.19302325581396
PEPU,cone_just_starting,98.075
PEPU,cone_young,365.35555555555555
PEPU,cone_green,882.4642857142857
PEPU,cone_brown,1807.264705882353
PEPU,cone_aborted,554.525
PEPU,bud_tiny,2.1530927835051545
PEPU,bud_big,7.057988165680473
PEPU,bud_aborted,4.3875925925925925
PEPU,flower_petals,5.828985507246377
PEPU,flower_calyx,0
PEPU,flower_stigma,1.875233644859813
PEPU,fruit_just_starting,1.9049606299212598
PEPU,fruit_young,3.1350000000000002
PEPU,fruit_large_immature,4.176106194690266
PEPU,fruit_empty,4.058304801670146
PEPU,fruit_mature,6.496385224274406
PEPU,fruit_aborted,2.80247247706422
PHPH,bud_small,5.066666666666666
PHPH,bud_mid,5.869565217391305
PHPH,flower_petals_small,2.45
PHPH,flower_petals,2.9053775510204085
PHPH,bract_flower_or_finished_flower,2.4181818181818184
PHPH,flower_calyx,1.3644171779141105
PHPH,flower_stigma,0.46222222222222226
PHPH,flower_aborted,5.654166666666666
PHPH,flower_aborted_without_petals,3.8642105263157895
PHPH,finished_flower_stigma,0.7222727272727273
PHPH,fruit_just_starting,1.3163157894736843
PHPH,fruit_young,1.933888888888889
PHPH,fruit_large_immature,3.859230769230769
PHPH,fruit_aborted,1.9559677419354837
PHPH,seed_pod,2.9092592592592594
PHPH,seed,2.738578680203046
PHPH,seed_aborted,0.9094285714285715
PILI,inflorescence_bud_mid,4.768
PILI,inflorescence_stalk,2.627333333333333
PILI,bract_flower_or_finished_flower,8.717948717948717
PILI,bud_big,0.9779761904761906
PILI,flower_calyx,0.2669591836734694
PILI,flower_stigma,0.266
PILI,flower_petals,1.00125
PILI,fruit_young,0.27385714285714285
PILI,fruit_large_immature,0.7555660377358491
PILI,fruit_aborted,0.4663551401869159
PILI,seed_pod,0.4516666666666667
PILI,seed,0.7090909090909091
PUTU,bud_big,6.406666666666666
PUTU,flower_petals,5.92
PUTU,flower_calyx,1.2144600938967136
PUTU,bract_flower_or_finished_flower,1.3440901771336553
PUTU,flower_stigma,0.22604
PUTU,finished_flower_stigma,0.22604
PUTU,flower_aborted,2.9615384615384617
PUTU,fruit_large_immature,2.2818181818181817
PUTU,fruit_aborted,1.3687222222222222
PUTU,seed_pod,2.378470284237726
PUTU,seed,1.6466864864864865
PUTU,seed_aborted,0.5728374233128835
